,随机元素,,作答时长(毫秒),请选择您的年龄范围,作答时长(毫秒),您的最高学历是？,作答时长(毫秒),您主要获取健康信息的渠道是哪些？-医院/诊所就医,您主要获取健康信息的渠道是哪些？-社交媒体（如微信、微博、抖音、小红书等）,您主要获取健康信息的渠道是哪些？-搜索引擎（如百度、搜狗、必应）,您主要获取健康信息的渠道是哪些？-电视节目,您主要获取健康信息的渠道是哪些？-书籍报刊杂志,您主要获取健康信息的渠道是哪些？-亲友交流,您主要获取健康信息的渠道是哪些？-专业论坛,您主要获取健康信息的渠道是哪些？-其他，请注明：_________,作答时长(毫秒),以下是一个网络信息片段，请阅读并回答问题。,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条信息的可信度如何？,作答时长(毫秒),如果您在社交媒体上看到该信息，您会传播吗？,作答时长(毫秒),本题检测是否真人作答,作答时长(毫秒),您是否担心自己食用了苹果表面的蜡会对健康产生负面影响？,作答时长(毫秒),您认为食用苹果表面的蜡可能对健康造成多大的危害？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),请回顾初始健康信息内容，并回答以下问题,作答时长(毫秒),您现在认为该健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看信息前后，您的观点是否发生变化？,作答时长(毫秒),以下是一个网络信息片段，请阅读并回答问题。咖啡豆在烘焙中确实会产生丙烯酰胺，而丙烯酰胺是国际癌症研究机构认定的二类致癌物质。因此喝咖啡对身体有害，有致癌风险。,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条信息的可信度如何？,作答时长(毫秒),如果您在社交媒体上看到此类信息，您会传播吗？,作答时长(毫秒),本题检测是否真人作答,作答时长(毫秒),您是否担心喝咖啡对自身健康可能产生的负面影响？,作答时长(毫秒),您认为喝咖啡可能对健康造成多大的危害？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),请回顾初始健康信息并回答问题。咖啡豆在烘焙中确实会产生丙烯酰胺，而丙烯酰胺是国际癌症研究机构认定的二类致癌物质。因此喝咖啡会致癌。,作答时长(毫秒),您现在认为这条信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看信息前后，您的观点是否发生变化？,作答时长(毫秒),以下是一个网络信息片段，请阅读并回答问题。反复烧开的水被称为千滚水，由于气化作用，这种水中的矿物质被浓缩，导致致癌物亚硝酸盐超标，危害人体健康，最好不要喝。,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条信息的可信度如何？,作答时长(毫秒),如果您在社交媒体上看到此类信息，您会传播吗？,作答时长(毫秒),本题检测是否真人作答,作答时长(毫秒),您是否担心喝反复烧开的“千滚水”会对自己或身边人的健康产生负面影响？,作答时长(毫秒),您认为“千滚水”可能对健康造成多大的危害？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),请回顾初始健康信息内容，并回答以下问题反复烧开的水被称为千滚水，由于气化作用，这种水中的矿物质被浓缩，导致致癌物亚硝酸盐超标，危害人体健康，最好不要喝。,作答时长(毫秒),您现在认为该健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看信息前后，您的观点是否发生变化？,作答时长(毫秒),以下是一个网络信息片段，请观看并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条信息的可信度如何？,作答时长(毫秒),如果您在社交媒体上看到此类信息，您会传播吗？,作答时长(毫秒),本题检测是否真人作答,作答时长(毫秒),您认为长期食用猪油可以给自己或身边人的健康带来正面影响吗？,作答时长(毫秒),您认为长期食用猪油可以给自己或身边人的健康带来多大好处？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),请回顾初始健康信息并回答问题,作答时长(毫秒),您现在认为该健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看信息前后，您的观点是否发生变化？,作答时长(毫秒),请阅读以下健康信息并回答问题。如果被烫伤了，有些土办法处理起来效果非常好，比如牙膏、酱油等，相比去医院，治疗烫伤这些偏方可能有奇效。,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条信息的可信度如何？,作答时长(毫秒),如果您在社交媒体上看到此类信息，您会传播吗？,作答时长(毫秒),本题检测是否真人作答,作答时长(毫秒),您认为使用偏方应对烫伤会有用吗？,作答时长(毫秒),您认为这些土办法会对健康造成危害吗？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看以下信息并回答问题,作答时长(毫秒),您是否曾见过包含以上内容的信息？,作答时长(毫秒),您认为这条健康信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),请回顾初始健康信息并回答问题。如果被烫伤了，有些土办法处理起来效果非常好，比如牙膏、酱油等，相比去医院，治疗烫伤这些偏方可能有奇效。,作答时长(毫秒),您现在认为这条信息的可信度如何？,作答时长(毫秒),您是否愿意分享该健康信息？,作答时长(毫秒),观看信息前后，您的观点是否发生变化？,作答时长(毫秒)
444,谣言信息2 展示,辟谣信息2a,10739,31-40岁,1072,本科,1856,1,0,0,0,0,1,0,0,6442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,5422,5,456,3,2755,非常不满意,2701,4,13252,5,4290,1,1000,是,2802,5,3869,4,4571,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,5,278,4,7405,观点发生明显变化，现在不太相信,7659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,谣言信息3 展示,辟谣信息3b,2972,18-30岁,715,本科,2210,0,1,0,0,0,0,0,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,4858,5,1130,3,630,非常不满意,4071,5,10711,4,467,,,,,,,,,1,1000,是,2944,5,2678,4,530,,,,,,,,,,,,,,,,,1,1000,6,3506,4,966,有些动摇，但仍倾向相信,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,谣言信息3 展示,辟谣信息3c,7705,31-40岁,880,初中及以下,1165,0,0,0,1,0,0,0,0,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,否,389,6,4426,3,2536,非常不满意,1409,6,2249,3,630,,,,,,,,,,,,,,,,,1,11672,是,2659,5,981,4,465,,,,,,,,,1,1000,5,4407,4,294,观点发生明显变化，现在不太相信,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,谣言信息2 展示,辟谣信息2a,2736,31-40岁,1962,高中/中专,1809,0,0,1,0,0,1,1,0,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,10673,5,16808,3,4787,非常不满意,7091,5,7426,5,644,1,1000,是,4149,4,718,4,636,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,5,2266,5,1151,有些动摇，但仍倾向相信,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,谣言信息5展示,辟谣信息5c,1312,31-40岁,667,本科,1843,1,1,1,0,0,0,0,0,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,3656,7,1672,5,599,非常不满意,1804,7,2359,3,937,,,,,,,,,,,,,,,,,,,,,,,,,1,18328,是,2261,5,1054,4,481,1,1000,6,5318,6,445,完全没有变化，仍然相信,1953
449,谣言信息5展示,辟谣5b,1554,31-40岁,338,高中/中专,947,0,0,1,0,1,0,0,0,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,3358,5,412,4,416,非常不满意,1219,7,3284,5,320,,,,,,,,,1,1000,是,1372,4,405,4,1180,,,,,,,,,,,,,,,,,1,1000,5,2269,4,222,观点发生明显变化，现在不太相信,1273
450,谣言信息1 展示,辟谣信息1c,872,31-40岁,469,本科,725,0,0,0,1,0,0,0,0,994,1,1000,否,817,7,650,6,383,非常不满意,2007,7,215,6,2939,1,51549,是,958,7,1130,6,287,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,7,1551,6,1617,观点发生明显变化，现在不太相信,1185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,谣言信息5展示,辟谣5b,2234,31-40岁,546,高中/中专,967,0,1,1,0,0,0,0,0,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,3386,4,521,7,6203,非常不满意,585,5,370,5,4006,,,,,,,,,1,1000,是,1843,3,1170,5,358,,,,,,,,,,,,,,,,,1,1000,4,2756,5,432,,
452,谣言信息4展示,辟谣信息4b,5123,41-50岁,2228,硕士及以上,3403,0,1,0,0,0,0,0,0,8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,7318,7,1230,7,433,非常不满意,5198,7,4657,7,1043,,,,,,,,,1,1000,是,7858,7,1186,7,1000,,,,,,,,,,,,,,,,,1,1000,7,5985,7,298,完全没有变化，仍然相信,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,谣言信息4展示,辟谣信息4a,1071,31-40岁,459,高中/中专,2254,0,0,1,0,0,0,0,0,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,6525,5,1484,4,447,非常不满意,1248,6,5264,4,306,1,1000,是,1509,5,2604,5,392,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,4,2264,5,451,观点发生明显变化，现在不太相信,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,谣言信息4展示,辟谣信息4b,9617,31-40岁,3682,初中及以下,2097,1,0,0,1,0,0,0,0,8305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,5606,5,1460,4,1159,非常不满意,2432,5,3964,4,870,,,,,,,,,1,1000,否,7064,4,1008,3,1100,,,,,,,,,,,,,,,,,1,1000,3,7013,4,2656,完全没有变化，仍然相信,3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,谣言信息1 展示,辟谣信息1c,810,18-30岁,852,本科,1363,0,0,0,1,0,1,0,0,1971,1,1000,是,5738,5,6555,3,4453,非常不满意,476,7,13921,5,664,1,49267,否,5003,4,1248,4,466,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,6,5325,5,747,有些动摇，但仍倾向相信,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,谣言信息5展示,辟谣5b,6727,18-30岁,247,高中/中专,824,0,0,1,0,1,0,0,0,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,3052,5,2048,3,923,非常不满意,1631,5,6215,7,334,,,,,,,,,1,1000,否,996,4,1624,4,228,,,,,,,,,,,,,,,,,1,1000,5,2164,4,372,有些动摇，但仍倾向相信,1167
457,谣言信息5展示,辟谣信息5c,912,18-30岁,366,本科,1061,0,1,0,0,0,0,1,0,2121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,2409,7,658,4,287,非常不满意,1154,7,8081,5,256,,,,,,,,,,,,,,,,,,,,,,,,,1,6368,是,1658,7,1622,6,378,1,1000,7,3157,5,273,观点发生明显变化，现在不太相信,1513
458,谣言信息4展示,辟谣信息4d,1408,31-40岁,2412,本科,3280,1,1,0,0,1,1,0,0,13542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,12359,4,2458,5,2186,非常不满意,2240,4,11640,5,2379,,,,,,,,,,,,,,,,,,,,,,,,,1,73601,是,8416,6,1248,4,1809,1,1000,5,14648,6,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,谣言信息1 展示,辟谣信息1b,1500,18-30岁,2302,本科,1306,1,1,0,0,0,0,0,0,4152,1,1000,是,6575,4,3422,1,3169,非常不满意,2100,7,11390,7,2559,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,5713,5,2271,3,2879,1,1000,4,3409,2,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,谣言信息1 展示,辟谣信息1d,3745,31-40岁,789,高中/中专,1403,1,0,0,0,0,0,0,0,1579,1,1000,否,2990,6,1309,6,1066,非常不满意,786,6,2364,6,407,,,,,,,,,1,17156,否,7748,6,1244,6,285,,,,,,,,,,,,,,,,,1,1000,6,6689,6,408,完全没有变化，仍然相信,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,谣言信息3 展示,辟谣信息3c,1060,31-40岁,230,本科,1353,0,0,1,0,0,0,0,0,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,1819,7,570,6,225,非常不满意,998,6,236,6,1532,,,,,,,,,,,,,,,,,1,3862,是,1147,7,522,6,217,,,,,,,,,1,1000,7,2167,6,238,有些动摇，但仍倾向相信,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,谣言信息2 展示,辟谣信息2c,580,18-30岁,13386,本科,5218,1,1,1,0,0,0,0,0,2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,5138,6,1188,3,5704,非常不满意,1656,6,8608,4,1313,,,,,,,,,,,,,,,,,1,12904,否,3495,5,2090,4,1284,,,,,,,,,1,1000,6,2865,5,931,有些动摇，但仍倾向相信,2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,谣言信息3 展示,辟谣信息3a,4387,41-50岁,524,高中/中专,1216,0,0,0,1,0,1,0,0,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,1059,5,399,4,3691,非常不满意,2497,7,3624,7,876,1,1000,是,2774,6,1536,7,543,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,6,1805,7,498,观点发生明显变化，现在不太相信,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,谣言信息4展示,辟谣信息4b,2710,18-30岁,955,本科,1131,1,1,0,0,0,0,0,0,2982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,否,10747,3,2280,2,2962,非常不满意,1498,6,3263,3,4311,,,,,,,,,1,1000,否,4291,4,1566,3,2443,,,,,,,,,,,,,,,,,1,1000,5,5672,4,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,谣言信息1 展示,辟谣信息1d,970,18-30岁,1109,高中/中专,693,0,0,1,0,0,0,1,0,1444,1,1000,是,2753,3,576,5,599,非常不满意,476,2,2622,4,657,,,,,,,,,1,4426,是,5290,5,526,4,648,,,,,,,,,,,,,,,,,1,1000,3,2253,5,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,谣言信息4展示,辟谣信息4a,1495,41-50岁,1868,高中/中专,4196,0,1,0,0,0,0,0,0,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,5051,5,3027,3,451,非常不满意,4300,4,3460,4,472,1,1000,否,1891,4,386,2,436,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,4,2615,2,347,观点发生明显变化，现在不太相信,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,谣言信息3 展示,辟谣信息3d,990,31-40岁,225,高中/中专,947,0,0,0,0,1,0,0,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1000,是,2082,6,314,6,717,非常不满意,372,5,1125,6,278,,,,,,,,,,,,,,,,,,,,,,,,,1,5686,是,1481,6,1349,6,416,1,1000,7,2433,4,284,有些动摇，但仍倾向相信,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,谣言信息1 展示,辟谣信息1d,1518,31-40岁,354,本科,1392,0,0,1,0,0,0,0,0,376,1,1000,否,4561,2,556,2,471,非常不满意,2255,2,443,2,2944,,,,,,,,,1,59029,是,414,3,1352,2,3218,,,,,,,,,,,,,,,,,1,1000,3,9733,3,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
